"V1" "V2"
"11979" "Euphausid furcilia" "Trisopterus luscus"
"11980" "fish" "Trisopterus luscus"
"11981" "fish larvae" "Trisopterus luscus"
"11982" "flatfish" "Trisopterus luscus"
"11983" "Funchalia woodwardii" "Trisopterus luscus"
"11984" "Gadiculus argenteus" "Trisopterus luscus"
"11985" "Gadiculus sp." "Trisopterus luscus"
"11986" "Gadoid" "Trisopterus luscus"
"11987" "Gaidropsarus sp." "Trisopterus luscus"
"11988" "Gaidropsarus vulgaris" "Trisopterus luscus"
"11989" "gastropod" "Trisopterus luscus"
"11990" "gelatinous" "Trisopterus luscus"
"11991" "Glyptocephalus cynoglossus" "Trisopterus luscus"
"11992" "Goby" "Trisopterus luscus"
"11993" "Gonostomatidae sp." "Trisopterus luscus"
"11994" "Gurnard" "Trisopterus luscus"
"11995" "Hatchet fish" "Trisopterus luscus"
"11996" "Hippoglossoides platessoides" "Trisopterus luscus"
"11997" "Insects" "Trisopterus luscus"
"11998" "Lepidotrigla cavillone" "Trisopterus luscus"
"11999" "Lobianchia gemellari" "Trisopterus luscus"
"12000" "Loligo pealei or Illex illecebrosus" "Trisopterus luscus"
"12001" "Macroparalepis affinis" "Trisopterus luscus"
"12002" "Mastigoteuthis sp" "Trisopterus luscus"
"12003" "Maurolicus muelleri" "Trisopterus luscus"
"12004" "Meganyctiphanes norvegica" "Trisopterus luscus"
"12005" "Microchirus variegatus" "Trisopterus luscus"
"12006" "Micromesistius potassou" "Trisopterus luscus"
"12007" "Myctophid" "Trisopterus luscus"
"12008" "Myctophum punctatum" "Trisopterus luscus"
"12009" "Mysidacea" "Trisopterus luscus"
"12010" "Notoscopelus kroeyeri" "Trisopterus luscus"
"12011" "Notothenia gibberifrons" "Trisopterus luscus"
"12012" "Octopoteuthis sp" "Trisopterus luscus"
"12013" "Ophidion elongatus" "Trisopterus luscus"
"12014" "Paralepididae sp" "Trisopterus luscus"
"12015" "Parathemisto gaudichaudi" "Trisopterus luscus"
"12016" "Peprilus triacanthus" "Trisopterus luscus"
"12017" "Rockling" "Trisopterus luscus"
"12018" "Scaldfish" "Trisopterus luscus"
"12019" "Scomberesox saurus" "Trisopterus luscus"
"12020" "Scyliorhinus canicula" "Trisopterus luscus"
"12021" "Sepiolidae" "Trisopterus luscus"
"12022" "Serranus hepatus" "Trisopterus luscus"
"12023" "silversides, anchovies and 'other fish prey'" "Trisopterus luscus"
"12024" "Sprattus sprattus" "Trisopterus luscus"
"12025" "squid unidentified" "Trisopterus luscus"
"12026" "Symbolophorus veranyi" "Trisopterus luscus"
"12027" "teleosts/molluscs/crustaceans" "Trisopterus luscus"
"12028" "Themisto pacifica" "Trisopterus luscus"
"12029" "Trisopterus esmarkii" "Trisopterus luscus"
"12030" "Trisopterus minutus" "Trisopterus luscus"
"12031" "Trisopterus sp." "Trisopterus luscus"
"12032" "unidentified invertebrate" "Trisopterus luscus"
"12033" "unidentified squid" "Trisopterus luscus"
"12034" "Ammodytes hexapterus" "Trisopterus luscus"
"12035" "Anarhichas lupus" "Trisopterus luscus"
"12036" "Anarhichas minor" "Trisopterus luscus"
"12037" "Arnoglossus imperialis" "Trisopterus luscus"
"12038" "Chionodraco rastrospinosus" "Trisopterus luscus"
"12039" "Clupea pallasii" "Trisopterus luscus"
"12040" "Dicentrarchus labrax" "Trisopterus luscus"
"12041" "Gasterosteus aculeatus" "Trisopterus luscus"
"12042" "Gilbertidia sigalutes" "Trisopterus luscus"
"12043" "Hemilepidotus hemilepidotus" "Trisopterus luscus"
"12044" "Hexagrammos decagrammus" "Trisopterus luscus"
"12045" "Hypomesus pretiosus" "Trisopterus luscus"
"12046" "Nototheniops larseni" "Trisopterus luscus"
"12047" "Oncorhynchus gorbuscha" "Trisopterus luscus"
"12048" "Oncorhynchus keta" "Trisopterus luscus"
"12049" "Ophiodon elongatus" "Trisopterus luscus"
"12050" "Pleuragramma antarcticum" "Trisopterus luscus"
"12051" "Psychrolutes paradoxus" "Trisopterus luscus"
"12052" "Thaleichthys pacificus" "Trisopterus luscus"
"12053" "Theragra chalcogramma" "Trisopterus luscus"
"12054" "amphipod" "Trisopterus minutus"
"12055" "Benthosema glaciale" "Trisopterus minutus"
"12056" "Bivalve" "Trisopterus minutus"
"12057" "Calliopius sp." "Trisopterus minutus"
"12058" "Copepod copepodite" "Trisopterus minutus"
"12059" "Copepod egg" "Trisopterus minutus"
"12060" "copepod nauplius" "Trisopterus minutus"
"12061" "crustacean larva" "Trisopterus minutus"
"12062" "E.superba furcilia" "Trisopterus minutus"
"12063" "Euphausa superba" "Trisopterus minutus"
"12064" "euphausia" "Trisopterus minutus"
"12065" "fish larvae" "Trisopterus minutus"
"12066" "gastropod" "Trisopterus minutus"
"12067" "Glyptocephalus cynoglossus" "Trisopterus minutus"
"12068" "Goby" "Trisopterus minutus"
"12069" "Hyperidae" "Trisopterus minutus"
"12070" "Insects" "Trisopterus minutus"
"12071" "Loligo pealei or Illex illecebrosus" "Trisopterus minutus"
"12072" "Maurolicus muelleri" "Trisopterus minutus"
"12073" "Meganyctiphanes norvegica" "Trisopterus minutus"
"12074" "Notothenia gibberifrons" "Trisopterus minutus"
"12075" "Notothenia neglecta" "Trisopterus minutus"
"12076" "Nototheniops larseni" "Trisopterus minutus"
"12077" "Ophidion elongatus" "Trisopterus minutus"
"12078" "Pleuragramma antarcticum" "Trisopterus minutus"
"12079" "Roundworm" "Trisopterus minutus"
"12080" "Themisto pacifica" "Trisopterus minutus"
"12081" "Theragra chalcogramma" "Trisopterus minutus"
"12082" "Thysanoessa inermis" "Trisopterus minutus"
"12083" "Thysanoessa macrura" "Trisopterus minutus"
"12084" "Thysanoessa raschii" "Trisopterus minutus"
"12085" "Thysanoessa spinefera" "Trisopterus minutus"
"12086" "Acanthocepola sp." "Trisopterus minutus"
"12087" "Ammodytes hexapterus" "Trisopterus minutus"
"12088" "Anarhichas lupus" "Trisopterus minutus"
"12089" "Anarhichas minor" "Trisopterus minutus"
"12090" "Benthosema glaciale" "Trisopterus minutus"
"12091" "Carangoides sp." "Trisopterus minutus"
"12092" "Ceratoscopelus maderensis" "Trisopterus minutus"
"12093" "Chionodraco rastrospinosus" "Trisopterus minutus"
"12094" "Diaphus garmani" "Trisopterus minutus"
"12095" "Dicentrarchus labrax" "Trisopterus minutus"
"12096" "Gilbertidia sigalutes" "Trisopterus minutus"
"12097" "Hemilepidotus hemilepidotus" "Trisopterus minutus"
"12098" "Hemilepidotus spinosus" "Trisopterus minutus"
"12099" "Hygophum benoiti" "Trisopterus minutus"
"12100" "Lumpenella longirostris" "Trisopterus minutus"
"12101" "Lumpenus sagitta" "Trisopterus minutus"
"12102" "Merluccius productus" "Trisopterus minutus"
"12103" "Myctophum asperum" "Trisopterus minutus"
"12104" "Myctophum punctatum" "Trisopterus minutus"
"12105" "Notolepis rissoi" "Trisopterus minutus"
"12106" "Nototheniops larseni" "Trisopterus minutus"
"12107" "Oncorhynchus gorbuscha" "Trisopterus minutus"
"12108" "Ophiodon elongatus" "Trisopterus minutus"
"12109" "Pleuragramma antarcticum" "Trisopterus minutus"
"12110" "Psychrolutes paradoxus" "Trisopterus minutus"
"12111" "Rhamphocottus richardsoni" "Trisopterus minutus"
"12112" "Scorpaenodes sp." "Trisopterus minutus"
"12113" "Sebastes sp." "Trisopterus minutus"
"12114" "Agonus cataphractus" "Urophycis regia"
"12115" "amphipod" "Urophycis regia"
"12116" "Arctozenus risso" "Urophycis regia"
"12117" "Benthosema glaciale" "Urophycis regia"
"12118" "Bivalve" "Urophycis regia"
"12119" "Callionymus maculatus" "Urophycis regia"
"12120" "Calliopius sp." "Urophycis regia"
"12121" "Capros aper" "Urophycis regia"
"12122" "Ceratoscopelus maderensis" "Urophycis regia"
"12123" "Chaetognatha" "Urophycis regia"
"12124" "Copepod copepodite" "Urophycis regia"
"12125" "copepod nauplius" "Urophycis regia"
"12126" "crustacean larva" "Urophycis regia"
"12127" "Deltentosteus quadrimaculatus" "Urophycis regia"
"12128" "E.superba furcilia" "Urophycis regia"
"12129" "Euphausa superba" "Urophycis regia"
"12130" "euphausia" "Urophycis regia"
"12131" "Euphausid furcilia" "Urophycis regia"
"12132" "fish larvae" "Urophycis regia"
"12133" "Gadiculus argenteus" "Urophycis regia"
"12134" "Gadiculus sp." "Urophycis regia"
"12135" "Gaidropsarus sp." "Urophycis regia"
"12136" "gastropod" "Urophycis regia"
"12137" "Glyptocephalus cynoglossus" "Urophycis regia"
"12138" "Goby" "Urophycis regia"
"12139" "Gonostomatidae sp." "Urophycis regia"
"12140" "Hyperidae" "Urophycis regia"
"12141" "Insects" "Urophycis regia"
"12142" "Lepidotrigla cavillone" "Urophycis regia"
"12143" "Loligo pealei or Illex illecebrosus" "Urophycis regia"
"12144" "Maurolicus muelleri" "Urophycis regia"
"12145" "Meganyctiphanes norvegica" "Urophycis regia"
"12146" "Myctophid" "Urophycis regia"
"12147" "Mysidacea" "Urophycis regia"
"12148" "Notothenia gibberifrons" "Urophycis regia"
"12149" "Notothenia neglecta" "Urophycis regia"
"12150" "Nototheniops larseni" "Urophycis regia"
"12151" "Ophidion elongatus" "Urophycis regia"
"12152" "Paralepididae sp" "Urophycis regia"
"12153" "Parathemisto gaudichaudi" "Urophycis regia"
"12154" "Pleuragramma antarcticum" "Urophycis regia"
"12155" "Rockling" "Urophycis regia"
"12156" "Scyliorhinus canicula" "Urophycis regia"
"12157" "Sepiolidae" "Urophycis regia"
"12158" "silversides, anchovies and 'other fish prey'" "Urophycis regia"
"12159" "Themisto pacifica" "Urophycis regia"
"12160" "Thysanoessa macrura" "Urophycis regia"
"12161" "Thysanoessa raschii" "Urophycis regia"
"12162" "Ammodytes hexapterus" "Urophycis regia"
"12163" "Anarhichas lupus" "Urophycis regia"
"12164" "Anarhichas minor" "Urophycis regia"
"12165" "Chionodraco rastrospinosus" "Urophycis regia"
"12166" "Dicentrarchus labrax" "Urophycis regia"
"12167" "Gasterosteus aculeatus" "Urophycis regia"
"12168" "Gilbertidia sigalutes" "Urophycis regia"
"12169" "Hemilepidotus hemilepidotus" "Urophycis regia"
"12170" "Hemilepidotus spinosus" "Urophycis regia"
"12171" "Hexagrammos decagrammus" "Urophycis regia"
"12172" "Lumpenella longirostris" "Urophycis regia"
"12173" "Lumpenus sagitta" "Urophycis regia"
"12174" "Merluccius productus" "Urophycis regia"
"12175" "Myctophum asperum" "Urophycis regia"
"12176" "Myctophum punctatum" "Urophycis regia"
"12177" "Nototheniops larseni" "Urophycis regia"
"12178" "Oncorhynchus gorbuscha" "Urophycis regia"
"12179" "Ophiodon elongatus" "Urophycis regia"
"12180" "Pleuragramma antarcticum" "Urophycis regia"
"12181" "Psychrolutes paradoxus" "Urophycis regia"
"12182" "Rhamphocottus richardsoni" "Urophycis regia"
"12183" "Sebastes sp." "Urophycis regia"
"12184" "Theragra chalcogramma" "Urophycis regia"
"12185" "Agonus cataphractus" "Urophycis tenuis"
"12186" "Ammodytes sp." "Urophycis tenuis"
"12187" "Ancistroteuthis lichtensteini" "Urophycis tenuis"
"12188" "Arctozenus risso" "Urophycis tenuis"
"12189" "Argentina sphyraena" "Urophycis tenuis"
"12190" "Buglossidium luteum" "Urophycis tenuis"
"12191" "Callionymus lyra" "Urophycis tenuis"
"12192" "Callionymus maculatus" "Urophycis tenuis"
"12193" "Capros aper" "Urophycis tenuis"
"12194" "Cepola macrophthalma" "Urophycis tenuis"
"12195" "Ceratoscopelus maderensis" "Urophycis tenuis"
"12196" "Chaetognatha" "Urophycis tenuis"
"12197" "Chiroteuthis sp" "Urophycis tenuis"
"12198" "Clupea harengus" "Urophycis tenuis"
"12199" "Clupeoid" "Urophycis tenuis"
"12200" "crustacean" "Urophycis tenuis"
"12201" "Cubiceps gracilis" "Urophycis tenuis"
"12202" "Deltentosteus quadrimaculatus" "Urophycis tenuis"
"12203" "Engraulis encrassicolus" "Urophycis tenuis"
"12204" "Euphausid furcilia" "Urophycis tenuis"
"12205" "fish" "Urophycis tenuis"
"12206" "fish unidentified" "Urophycis tenuis"
"12207" "flatfish" "Urophycis tenuis"
"12208" "Funchalia woodwardii" "Urophycis tenuis"
"12209" "Gadiculus argenteus" "Urophycis tenuis"
"12210" "Gadiculus sp." "Urophycis tenuis"
"12211" "Gadoid" "Urophycis tenuis"
"12212" "Gaidropsarus sp." "Urophycis tenuis"
"12213" "Gaidropsarus vulgaris" "Urophycis tenuis"
"12214" "Galiteuthis armata" "Urophycis tenuis"
"12215" "gelatinous" "Urophycis tenuis"
"12216" "Gonatus steenstrupi" "Urophycis tenuis"
"12217" "Gonostomatidae sp." "Urophycis tenuis"
"12218" "Gurnard" "Urophycis tenuis"
"12219" "Hatchet fish" "Urophycis tenuis"
"12220" "Hippoglossoides platessoides" "Urophycis tenuis"
"12221" "Histioteuthis reversa" "Urophycis tenuis"
"12222" "Lepidorhombus whiffiagonis" "Urophycis tenuis"
"12223" "Lepidotrigla cavillone" "Urophycis tenuis"
"12224" "Limanda limanda" "Urophycis tenuis"
"12225" "Lobianchia gemellari" "Urophycis tenuis"
"12226" "Macroparalepis affinis" "Urophycis tenuis"
"12227" "Mastigoteuthis sp" "Urophycis tenuis"
"12228" "Maurolicus muelleri" "Urophycis tenuis"
"12229" "Merlangius merlangus" "Urophycis tenuis"
"12230" "Merluccius merluccius" "Urophycis tenuis"
"12231" "Microchirus variegatus" "Urophycis tenuis"
"12232" "Micromesistius potassou" "Urophycis tenuis"
"12233" "Microstomus kitt" "Urophycis tenuis"
"12234" "Myctophid" "Urophycis tenuis"
"12235" "Myctophum punctatum" "Urophycis tenuis"
"12236" "Mysidacea" "Urophycis tenuis"
"12237" "Notoscopelus kroeyeri" "Urophycis tenuis"
"12238" "Octopoteuthis sp" "Urophycis tenuis"
"12239" "Ocythoe tuberculata" "Urophycis tenuis"
"12240" "Ommastrephidae" "Urophycis tenuis"
"12241" "Onychoteuthis banksi" "Urophycis tenuis"
"12242" "Paralepididae sp" "Urophycis tenuis"
"12243" "Paralepis affinis" "Urophycis tenuis"
"12244" "Parathemisto gaudichaudi" "Urophycis tenuis"
"12245" "Peprilus triacanthus" "Urophycis tenuis"
"12246" "Rockling" "Urophycis tenuis"
"12247" "Sardina pilchardus" "Urophycis tenuis"
"12248" "Scaldfish" "Urophycis tenuis"
"12249" "Scomber scombrus" "Urophycis tenuis"
"12250" "Scomber scrombus" "Urophycis tenuis"
"12251" "Scomberesox saurus" "Urophycis tenuis"
"12252" "Scyliorhinus canicula" "Urophycis tenuis"
"12253" "Sepiolidae" "Urophycis tenuis"
"12254" "Serranus hepatus" "Urophycis tenuis"
"12255" "silversides, anchovies and 'other fish prey'" "Urophycis tenuis"
"12256" "Spicara flexuosa" "Urophycis tenuis"
"12257" "Sprattus sprattus" "Urophycis tenuis"
"12258" "squid unidentified" "Urophycis tenuis"
"12259" "Symbolophorus veranyi" "Urophycis tenuis"
"12260" "teleosts/molluscs/crustaceans" "Urophycis tenuis"
"12261" "Trachurus sp." "Urophycis tenuis"
"12262" "Trachurus trachurus" "Urophycis tenuis"
"12263" "Trigla lyra" "Urophycis tenuis"
"12264" "Trisopterus esmarkii" "Urophycis tenuis"
"12265" "Trisopterus luscus" "Urophycis tenuis"
"12266" "Trisopterus minutus" "Urophycis tenuis"
"12267" "Trisopterus sp." "Urophycis tenuis"
"12268" "unidentified invertebrate" "Urophycis tenuis"
"12269" "unidentified squid" "Urophycis tenuis"
"12270" "Arnoglossus imperialis" "Urophycis tenuis"
"12271" "Aspitrigla cuculus" "Urophycis tenuis"
"12272" "Clupea harengus" "Urophycis tenuis"
"12273" "Clupea pallasii" "Urophycis tenuis"
"12274" "Eutrigla gurnardus" "Urophycis tenuis"
"12275" "Gasterosteus aculeatus" "Urophycis tenuis"
"12276" "Hexagrammos decagrammus" "Urophycis tenuis"
"12277" "Hypomesus pretiosus" "Urophycis tenuis"
"12278" "Loligo pealeii" "Urophycis tenuis"
"12279" "Merluccius bilinearis" "Urophycis tenuis"
"12280" "Micromesistius poutassou" "Urophycis tenuis"
"12281" "Oncorhynchus keta" "Urophycis tenuis"
"12282" "Oncorhynchus nerka" "Urophycis tenuis"
"12283" "Scomber scombrus" "Urophycis tenuis"
"12284" "Thaleichthys pacificus" "Urophycis tenuis"
"12285" "Theragra chalcogramma" "Urophycis tenuis"
"12286" "Trachurus trachurus" "Urophycis tenuis"
"12287" "Trisopterus minutus" "Urophycis tenuis"
"12288" "Urophycis regia" "Urophycis tenuis"
"12289" "Zeus faber" "Urophycis tenuis"
"12290" "Agonus cataphractus" "Urophysis chuss"
"12291" "Ammodytes sp." "Urophysis chuss"
"12292" "Arctozenus risso" "Urophysis chuss"
"12293" "Argentina sphyraena" "Urophysis chuss"
"12294" "Benthosema glaciale" "Urophysis chuss"
"12295" "Buglossidium luteum" "Urophysis chuss"
"12296" "Callionymus lyra" "Urophysis chuss"
"12297" "Callionymus maculatus" "Urophysis chuss"
"12298" "Capros aper" "Urophysis chuss"
"12299" "Ceratoscopelus maderensis" "Urophysis chuss"
"12300" "Chaetognatha" "Urophysis chuss"
"12301" "Clupeoid" "Urophysis chuss"
"12302" "crustacean" "Urophysis chuss"
"12303" "crustacean larva" "Urophysis chuss"
"12304" "Cubiceps gracilis" "Urophysis chuss"
"12305" "Deltentosteus quadrimaculatus" "Urophysis chuss"
"12306" "Engraulis encrassicolus" "Urophysis chuss"
"12307" "Euphausid furcilia" "Urophysis chuss"
"12308" "fish" "Urophysis chuss"
"12309" "fish larvae" "Urophysis chuss"
"12310" "fish unidentified" "Urophysis chuss"
"12311" "flatfish" "Urophysis chuss"
"12312" "Funchalia woodwardii" "Urophysis chuss"
"12313" "Gadiculus argenteus" "Urophysis chuss"
"12314" "Gadiculus sp." "Urophysis chuss"
"12315" "Gadoid" "Urophysis chuss"
"12316" "Gaidropsarus sp." "Urophysis chuss"
"12317" "Gaidropsarus vulgaris" "Urophysis chuss"
"12318" "Galiteuthis armata" "Urophysis chuss"
"12319" "gelatinous" "Urophysis chuss"
"12320" "Glyptocephalus cynoglossus" "Urophysis chuss"
"12321" "Goby" "Urophysis chuss"
"12322" "Gonatus steenstrupi" "Urophysis chuss"
"12323" "Gonostomatidae sp." "Urophysis chuss"
"12324" "Gurnard" "Urophysis chuss"
"12325" "Hatchet fish" "Urophysis chuss"
"12326" "Hippoglossoides platessoides" "Urophysis chuss"
"12327" "Lepidotrigla cavillone" "Urophysis chuss"
"12328" "Lobianchia gemellari" "Urophysis chuss"
"12329" "Loligo pealei or Illex illecebrosus" "Urophysis chuss"
"12330" "Macroparalepis affinis" "Urophysis chuss"
"12331" "Mastigoteuthis sp" "Urophysis chuss"
"12332" "Maurolicus muelleri" "Urophysis chuss"
"12333" "Meganyctiphanes norvegica" "Urophysis chuss"
"12334" "Microchirus variegatus" "Urophysis chuss"
"12335" "Micromesistius potassou" "Urophysis chuss"
"12336" "Myctophid" "Urophysis chuss"
"12337" "Myctophum punctatum" "Urophysis chuss"
"12338" "Mysidacea" "Urophysis chuss"
"12339" "Notoscopelus kroeyeri" "Urophysis chuss"
"12340" "Notothenia gibberifrons" "Urophysis chuss"
"12341" "Octopoteuthis sp" "Urophysis chuss"
"12342" "Paralepididae sp" "Urophysis chuss"
"12343" "Parathemisto gaudichaudi" "Urophysis chuss"
"12344" "Peprilus triacanthus" "Urophysis chuss"
"12345" "Rockling" "Urophysis chuss"
"12346" "Scaldfish" "Urophysis chuss"
"12347" "Scomber scrombus" "Urophysis chuss"
"12348" "Scomberesox saurus" "Urophysis chuss"
"12349" "Scyliorhinus canicula" "Urophysis chuss"
"12350" "Sepiolidae" "Urophysis chuss"
"12351" "Serranus hepatus" "Urophysis chuss"
"12352" "silversides, anchovies and 'other fish prey'" "Urophysis chuss"
"12353" "Sprattus sprattus" "Urophysis chuss"
"12354" "squid unidentified" "Urophysis chuss"
"12355" "Symbolophorus veranyi" "Urophysis chuss"
"12356" "teleosts/molluscs/crustaceans" "Urophysis chuss"
"12357" "Themisto pacifica" "Urophysis chuss"
"12358" "Trachurus trachurus" "Urophysis chuss"
"12359" "Trigla lyra" "Urophysis chuss"
"12360" "Trisopterus esmarkii" "Urophysis chuss"
"12361" "Trisopterus minutus" "Urophysis chuss"
"12362" "Trisopterus sp." "Urophysis chuss"
"12363" "unidentified invertebrate" "Urophysis chuss"
"12364" "unidentified squid" "Urophysis chuss"
"12365" "Anarhichas lupus" "Urophysis chuss"
"12366" "Anarhichas minor" "Urophysis chuss"
"12367" "Arnoglossus imperialis" "Urophysis chuss"
"12368" "Chionodraco rastrospinosus" "Urophysis chuss"
"12369" "Clupea pallasii" "Urophysis chuss"
"12370" "Dicentrarchus labrax" "Urophysis chuss"
"12371" "Gasterosteus aculeatus" "Urophysis chuss"
"12372" "Gilbertidia sigalutes" "Urophysis chuss"
"12373" "Hemilepidotus hemilepidotus" "Urophysis chuss"
"12374" "Hexagrammos decagrammus" "Urophysis chuss"
"12375" "Hypomesus pretiosus" "Urophysis chuss"
"12376" "Micromesistius poutassou" "Urophysis chuss"
"12377" "Nototheniops larseni" "Urophysis chuss"
"12378" "Oncorhynchus gorbuscha" "Urophysis chuss"
"12379" "Oncorhynchus keta" "Urophysis chuss"
"12380" "Ophiodon elongatus" "Urophysis chuss"
"12381" "Pleuragramma antarcticum" "Urophysis chuss"
"12382" "Psychrolutes paradoxus" "Urophysis chuss"
"12383" "Thaleichthys pacificus" "Urophysis chuss"
"12384" "Theragra chalcogramma" "Urophysis chuss"
"12385" "Trisopterus minutus" "Urophysis chuss"
"12386" "Belone belone" "Xiphias gladius"
"12387" "Brama brama" "Xiphias gladius"
"12388" "Brevoortia sp." "Xiphias gladius"
"12389" "Gadus morhua" "Xiphias gladius"
"12390" "Haliphron atlanticus" "Xiphias gladius"
"12391" "Hippoglossina oblonga" "Xiphias gladius"
